04:39:31 INFO  manager.ApplicationManager - Tests start on Chrome
04:39:33 INFO  tests.TestBase - Method registrationNegativeLastNameBlank is started
04:39:33 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
04:39:38 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
04:39:38 INFO  manager.TestNgListener - Test registrationNegativeLastNameBlank started
04:39:38 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
04:39:38 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
04:39:38 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
04:39:39 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
04:39:39 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
04:39:39 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
04:39:39 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
04:39:39 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
04:39:39 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
04:39:39 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
04:39:39 INFO  manager.WdListener - Start searching element ---> By.cssSelector: label[for='terms-of-use']
04:39:39 INFO  manager.WdListener - Element with locator ---> By.cssSelector: label[for='terms-of-use'] is found
04:39:39 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
04:39:39 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
04:39:39 INFO  manager.WdListener - Start searching element ---> By.xpath: //h1[contains(text(),'failed')]
04:39:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //h1[contains(text(),'failed')] is found
04:39:40 INFO  manager.TestNgListener - Test registrationNegativeLastNameBlank successful
04:39:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
04:39:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
04:39:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
04:39:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
04:39:40 INFO  tests.TestBase - ================================================================
04:39:40 INFO  tests.TestBase - Method registrationNegativeNameBlank is started
04:39:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
04:39:45 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
04:39:45 INFO  manager.TestNgListener - Test registrationNegativeNameBlank started
04:39:45 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
04:39:45 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
04:39:45 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
