03:48:55 INFO  manager.ApplicationManager - Tests start on Chrome
03:48:59 INFO  tests.TestBase - Method searchPositiveTest is started
03:48:59 INFO  manager.WdListener - Start searching element ---> By.id: city
03:48:59 INFO  manager.WdListener - Element with locator ---> By.id: city is found
03:48:59 INFO  manager.WdListener - Start searching element ---> By.cssSelector: div.pac-item
03:49:00 INFO  manager.WdListener - Element with locator ---> By.cssSelector: div.pac-item is found
03:49:00 INFO  manager.WdListener - Start searching element ---> By.id: dates
03:49:00 INFO  manager.WdListener - Element with locator ---> By.id: dates is found
03:49:00 INFO  manager.WdListener - Start searching element ---> By.xpath: //div[.=' 18 ']
03:49:00 INFO  manager.WdListener - Element with locator ---> By.xpath: //div[.=' 18 '] is found
03:49:01 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@aria-label='Next month']
03:49:01 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@aria-label='Next month'] is found
03:49:02 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@aria-label='Next month']
03:49:02 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@aria-label='Next month'] is found
03:49:03 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@aria-label='Next month']
03:49:03 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@aria-label='Next month'] is found
03:49:04 INFO  manager.WdListener - Start searching element ---> By.xpath: //div[.=' 23 ']
03:49:04 INFO  manager.WdListener - Element with locator ---> By.xpath: //div[.=' 23 '] is found
03:49:07 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
03:49:07 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
03:49:07 INFO  tests.TestBase - ================================================================
