14:59:45 INFO  manager.ApplicationManager - Tests start on Chrome
14:59:46 INFO  tests.TestBase - Method loginPositiveTestProps is started
14:59:46 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
14:59:51 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
14:59:51 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
14:59:51 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
14:59:51 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
14:59:51 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
14:59:51 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
14:59:51 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
14:59:51 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
14:59:51 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
14:59:56 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
14:59:56 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
14:59:56 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
14:59:56 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
14:59:56 INFO  tests.TestBase - ================================================================
