01:21:33 INFO  manager.ApplicationManager - Tests start on Chrome
01:21:35 INFO  tests.TestBase - Method registrationNegativeWrongPassword is started
01:21:35 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:21:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:21:40 INFO  manager.TestNgListener - Test registrationNegativeWrongPassword started
01:21:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
01:21:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
01:21:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
01:21:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
01:21:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
01:21:40 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
01:21:40 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
01:21:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
01:21:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
01:21:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
01:21:41 INFO  manager.WdListener - Start searching element ---> By.cssSelector: label[for='terms-of-use']
01:21:41 INFO  manager.WdListener - Element with locator ---> By.cssSelector: label[for='terms-of-use'] is found
01:21:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
01:21:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
01:21:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //div[contains(text(),'Password must')]
01:21:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //div[contains(text(),'Password must')] is found
01:21:41 INFO  manager.TestNgListener - Test registrationNegativeWrongPassword successful
01:21:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
01:21:46 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
01:21:46 INFO  tests.TestBase - ================================================================
