21:18:02 INFO  manager.ApplicationManager - Tests start on Chrome
21:18:04 INFO  tests.TestBase - Method registrationNegativeWrongEmail is started
21:18:04 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
21:18:09 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
21:18:09 INFO  manager.TestNgListener - Test registrationNegativeWrongEmail started
21:18:09 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
21:18:09 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
21:18:09 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
21:18:09 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
21:18:09 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
21:18:09 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
21:18:10 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
21:18:10 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
21:18:10 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
21:18:10 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
21:18:10 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
21:18:10 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
21:18:10 INFO  manager.TestNgListener - Test registrationNegativeWrongEmail successful
21:18:10 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
21:18:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
21:18:11 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
21:18:11 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
21:18:11 INFO  tests.TestBase - ================================================================
