03:01:21 INFO  manager.ApplicationManager - Tests start on Chrome
03:01:27 INFO  tests.TestBase - Method registrationNegativeWrongPassword is started
03:01:27 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
03:01:32 INFO  manager.TestNgListener - Test registrationNegativeWrongPassword started
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.cssSelector: label[for='terms-of-use']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.cssSelector: label[for='terms-of-use'] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //div[contains(text(),'Password must')]
03:01:32 INFO  manager.WdListener - Element with locator ---> By.xpath: //div[contains(text(),'Password must')] is found
03:01:32 INFO  manager.TestNgListener - Test registrationNegativeWrongPassword successful
03:01:32 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
03:01:37 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
03:01:37 INFO  tests.TestBase - ================================================================
