01:57:24 INFO  manager.ApplicationManager - Tests start on Chrome
01:57:28 INFO  tests.TestBase - Method addNewCarPositive is started
01:57:28 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:33 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:33 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
01:57:33 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
01:57:33 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
01:57:33 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
01:57:33 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
01:57:33 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
01:57:33 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
01:57:33 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
01:57:33 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
01:57:34 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
01:57:34 INFO  manager.TestNgListener - Test addNewCarPositive started
01:57:39 INFO  manager.WdListener - Start searching element ---> By.xpath: //*[.=' Let the car work ']
01:57:39 INFO  manager.WdListener - Element with locator ---> By.xpath: //*[.=' Let the car work '] is found
01:57:39 INFO  manager.WdListener - Start searching element ---> By.cssSelector: h2
01:57:39 INFO  manager.WdListener - Element with locator ---> By.cssSelector: h2 is found
01:57:39 INFO  manager.WdListener - Start searching element ---> By.id: pickUpPlace
01:57:39 INFO  manager.WdListener - Element with locator ---> By.id: pickUpPlace is found
01:57:39 INFO  manager.WdListener - Start searching element ---> By.cssSelector: div.pac-item
01:57:40 INFO  manager.WdListener - Element with locator ---> By.cssSelector: div.pac-item is found
01:57:40 INFO  manager.WdListener - Start searching element ---> By.id: make
01:57:40 INFO  manager.WdListener - Element with locator ---> By.id: make is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: model
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: model is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: year
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: year is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: fuel
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: fuel is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.xpath: .//option[@value = "Petrol"]
01:57:41 INFO  manager.WdListener - Element with locator ---> By.xpath: .//option[@value = "Petrol"] is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: seats
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: seats is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: class
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: class is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.cssSelector: #serialNumber
01:57:41 INFO  manager.WdListener - Element with locator ---> By.cssSelector: #serialNumber is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: price
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: price is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.id: about
01:57:41 INFO  manager.WdListener - Element with locator ---> By.id: about is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
01:57:41 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
01:57:41 INFO  manager.WdListener - Start searching element ---> By.xpath: //h1[.='Car added']
01:57:42 INFO  manager.WdListener - Element with locator ---> By.xpath: //h1[.='Car added'] is found
01:57:42 INFO  manager.TestNgListener - Test addNewCarPositive successful
01:57:42 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='button']
01:57:42 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='button'] is found
01:57:42 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:42 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:42 INFO  tests.TestBase - ================================================================
01:57:42 INFO  tests.TestBase - Method loginPositiveTest is started
01:57:42 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:47 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:47 INFO  manager.TestNgListener - Test loginPositiveTest started
01:57:47 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
01:57:47 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
01:57:47 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
01:57:47 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
01:57:47 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
01:57:47 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
01:57:47 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
01:57:48 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
01:57:53 INFO  manager.TestNgListener - Test loginPositiveTest successful
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
01:57:53 INFO  tests.TestBase - ================================================================
01:57:53 INFO  tests.TestBase - Method loginPositiveTestProps is started
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:53 INFO  manager.TestNgListener - Test loginPositiveTestProps started
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
01:57:53 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
01:57:53 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
01:57:58 INFO  manager.TestNgListener - Test loginPositiveTestProps successful
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
01:57:58 INFO  tests.TestBase - ================================================================
01:57:58 INFO  tests.TestBase - Method loginPositiveTestThree is started
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:57:58 INFO  manager.TestNgListener - Test loginPositiveTestThree started
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Log in ']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Log in '] is found
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
01:57:58 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
01:57:58 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
01:58:03 INFO  manager.WdListener - Start searching element ---> By.xpath: //h2[.='Logged in success']
01:58:03 INFO  manager.WdListener - Element with locator ---> By.xpath: //h2[.='Logged in success'] is found
01:58:03 INFO  manager.TestNgListener - Test loginPositiveTestThree successful
01:58:03 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
01:58:03 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
01:58:03 INFO  tests.TestBase - ================================================================
01:58:03 INFO  tests.TestBase - Method loginPositiveTestThreeDTO is started
01:58:03 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
01:58:03 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
01:58:03 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
