04:28:21 INFO  manager.ApplicationManager - Tests start on Chrome
04:28:24 INFO  tests.TestBase - Method registrationNegativeLastNameBlank is started
04:28:24 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
04:28:29 INFO  manager.TestNgListener - Test registrationNegativeLastNameBlank started
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
04:28:29 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
04:28:29 INFO  manager.WdListener - Start searching element ---> By.xpath: //h1[contains(text(),'failed')]
04:28:31 INFO  manager.WdListener - Element with locator ---> By.xpath: //h1[contains(text(),'failed')] is found
04:28:31 INFO  manager.TestNgListener - Test registrationNegativeLastNameBlank successful
04:28:31 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
04:28:31 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
04:28:31 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
04:28:31 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
04:28:31 INFO  tests.TestBase - ================================================================
