04:38:40 INFO  manager.ApplicationManager - Tests start on Chrome
04:38:43 INFO  tests.TestBase - Method registrationNegativeNameBlank is started
04:38:43 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Logout ']
04:38:48 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Logout '] is found
04:38:48 INFO  manager.TestNgListener - Test registrationNegativeNameBlank started
04:38:48 INFO  manager.WdListener - Start searching element ---> By.xpath: //a[.=' Sign up ']
04:38:48 INFO  manager.WdListener - Element with locator ---> By.xpath: //a[.=' Sign up '] is found
04:38:48 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='name']
04:38:48 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='name'] is found
04:38:48 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='lastName']
04:38:48 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='lastName'] is found
04:38:49 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='email']
04:38:49 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='email'] is found
04:38:49 INFO  manager.WdListener - Start searching element ---> By.xpath: //input[@id='password']
04:38:49 INFO  manager.WdListener - Element with locator ---> By.xpath: //input[@id='password'] is found
04:38:49 INFO  manager.WdListener - Start searching element ---> By.cssSelector: label[for='terms-of-use']
04:38:49 INFO  manager.WdListener - Element with locator ---> By.cssSelector: label[for='terms-of-use'] is found
04:38:49 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[@type='submit']
04:38:49 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[@type='submit'] is found
04:38:49 INFO  manager.WdListener - Start searching element ---> By.xpath: //h1[contains(text(),'failed')]
04:38:50 INFO  manager.WdListener - Element with locator ---> By.xpath: //h1[contains(text(),'failed')] is found
04:38:50 INFO  manager.TestNgListener - Test registrationNegativeNameBlank successful
04:38:50 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
04:38:50 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
04:38:50 INFO  manager.WdListener - Start searching element ---> By.xpath: //button[.='Ok']
04:38:50 INFO  manager.WdListener - Element with locator ---> By.xpath: //button[.='Ok'] is found
04:38:50 INFO  tests.TestBase - ================================================================
